id,error_message,error_code,occurred_at,user_id,ip_address,url,http_method,user_agent,stack_trace
1713,Failed to load product details,500,2024-08-23 00:03:42.101284,97,218.124.181.214,https://www.apparentintelligence.com/product-listing,PUT,Opera/9.43.(Windows NT 5.01; ur-IN) Presto/2.9.190 Version/11.00,"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 448, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1714,Failed to load checkout page,503,2024-08-23 05:20:32.101284,187,179.200.162.216,https://www.apparentintelligence.com/checkout,GET,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_9 rv:6.0; lij-IT) AppleWebKit/533.2.5 (KHTML, like Gecko) Version/5.1 Safari/533.2.5","Traceback (most recent call last):
  File ""/app/checkout.py"", line 441, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1715,Failed to load checkout page,503,2024-08-23 14:05:33.101284,131,149.178.234.224,https://www.apparentintelligence.com/checkout,GET,Opera/8.83.(Windows NT 5.2; doi-IN) Presto/2.9.169 Version/10.00,"Traceback (most recent call last):
  File ""/app/checkout.py"", line 434, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
1716,Failed to add item to wishlist,500,2024-08-23 22:23:41.101284,120,213.115.172.96,https://www.apparentintelligence.com/wishlist,POST,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2019-05-02 11:46:09 Firefox/3.6.19,"Traceback (most recent call last):
  File ""/app/account.py"", line 199, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
1717,Failed to load order history,500,2024-08-24 01:57:40.101284,188,155.26.111.207,https://www.apparentintelligence.com/order-history,PUT,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.0),"Traceback (most recent call last):
  File ""/app/login.py"", line 378, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
1718,Failed to load product details,500,2024-08-25 03:38:29.101284,123,199.123.22.221,https://www.apparentintelligence.com/product-listing,PUT,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; is-IS) AppleWebKit/533.20.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6533.20.5","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 167, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
1719,User session expired,401,2024-08-25 03:41:25.101284,98,175.169.79.3,https://www.apparentintelligence.com/login,POST,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.1.5 (KHTML, like Gecko) Version/5.0 Safari/534.1.5","Traceback (most recent call last):
  File ""/app/product-listing.py"", line 327, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1720,Cart update failed,400,2024-08-25 11:56:35.101284,173,213.79.236.199,https://www.apparentintelligence.com/cart,PUT,Opera/9.24.(Windows NT 5.2; om-ET) Presto/2.9.171 Version/12.00,"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 482, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1721,Cart update failed,400,2024-08-25 12:34:40.101284,52,148.132.72.153,https://www.apparentintelligence.com/cart,POST,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/43.0.876.0 Mobile/67H915 Safari/534.0","Traceback (most recent call last):
  File ""/app/checkout.py"", line 262, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
1722,Failed to add item to wishlist,500,2024-08-25 15:41:22.101284,190,25.12.53.110,https://www.apparentintelligence.com/wishlist,GET,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),"Traceback (most recent call last):
  File ""/app/account.py"", line 52, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
1723,Order placement timeout,504,2024-08-25 17:31:10.101284,56,111.24.79.81,https://www.apparentintelligence.com/checkout,POST,Opera/9.18.(X11; Linux x86_64; brx-IN) Presto/2.9.165 Version/12.00,"Traceback (most recent call last):
  File ""/app/account.py"", line 472, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1724,User authentication failed,401,2024-08-26 00:43:03.101284,122,178.60.51.59,https://www.apparentintelligence.com/account,POST,Opera/8.30.(X11; Linux x86_64; os-RU) Presto/2.9.187 Version/12.00,"Traceback (most recent call last):
  File ""/app/cart.py"", line 321, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1725,Failed to load product details,500,2024-08-26 02:13:50.101284,120,34.148.27.25,https://www.apparentintelligence.com/product-listing,POST,Opera/8.12.(Windows 95; fi-FI) Presto/2.9.162 Version/12.00,"Traceback (most recent call last):
  File ""/app/login.py"", line 269, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
1726,User authentication failed,401,2024-08-26 12:02:16.101284,63,160.118.201.32,https://www.apparentintelligence.com/account,GET,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.39.4 (KHTML, like Gecko) Version/5.0 Safari/534.39.4","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 141, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
1727,Search query failed,500,2024-08-26 22:32:38.101284,23,165.229.62.96,https://www.apparentintelligence.com/search,GET,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.8.6 (KHTML, like Gecko) Version/4.0.3 Safari/533.8.6","Traceback (most recent call last):
  File ""/app/account.py"", line 378, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
1728,Failed to add item to wishlist,500,2024-08-27 04:03:16.101284,87,180.55.23.81,https://www.apparentintelligence.com/wishlist,PUT,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.20.3 (KHTML, like Gecko) Version/4.0.2 Safari/535.20.3","Traceback (most recent call last):
  File ""/app/product-detail.py"", line 287, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1729,Failed to load order history,500,2024-08-27 06:07:56.101284,68,200.254.135.254,https://www.apparentintelligence.com/order-history,GET,Opera/8.75.(X11; Linux x86_64; tk-TM) Presto/2.9.166 Version/12.00,"Traceback (most recent call last):
  File ""/app/order-history.py"", line 276, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1730,Order placement timeout,504,2024-08-27 07:08:01.101284,91,104.141.169.107,https://www.apparentintelligence.com/checkout,GET,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/13.5x7548.0 Mobile/43T778 Safari/532.1","Traceback (most recent call last):
  File ""/app/checkout.py"", line 142, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1731,Search query failed,500,2024-08-27 07:57:51.101284,78,48.101.54.125,https://www.apparentintelligence.com/search,POST,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0),"Traceback (most recent call last):
  File ""/app/login.py"", line 295, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1732,Item not available in stock,404,2024-08-27 09:13:40.101284,166,203.6.138.137,https://www.apparentintelligence.com/product-detail,PUT,Mozilla/5.0 (Android 2.1; Mobile; rv:9.0) Gecko/9.0 Firefox/9.0,"Traceback (most recent call last):
  File ""/app/account.py"", line 495, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
1733,Cart update failed,400,2024-08-27 15:56:38.101284,31,221.187.27.9,https://www.apparentintelligence.com/cart,POST,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/42.0.850.0 Safari/533.0","Traceback (most recent call last):
  File ""/app/product-listing.py"", line 231, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1734,Failed to load order history,500,2024-08-27 19:14:11.101284,109,114.72.92.75,https://www.apparentintelligence.com/order-history,PUT,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/40.0.875.0 Safari/536.0","Traceback (most recent call last):
  File ""/app/search.py"", line 438, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
1735,Cart update failed,400,2024-08-27 19:52:05.101284,103,148.0.181.76,https://www.apparentintelligence.com/cart,PUT,Opera/8.17.(Windows NT 10.0; te-IN) Presto/2.9.168 Version/10.00,"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 270, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1736,Failed to add item to wishlist,500,2024-08-28 02:10:26.101284,37,85.149.168.174,https://www.apparentintelligence.com/wishlist,POST,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/54.0.820.0 Safari/536.1","Traceback (most recent call last):
  File ""/app/order-history.py"", line 18, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1737,Failed to add item to wishlist,500,2024-08-28 02:22:15.101284,190,186.53.140.104,https://www.apparentintelligence.com/wishlist,GET,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/47.0.825.0 Mobile/14B534 Safari/534.1","Traceback (most recent call last):
  File ""/app/account.py"", line 13, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1738,Order placement timeout,504,2024-08-28 03:25:10.101284,111,67.81.85.178,https://www.apparentintelligence.com/checkout,DELETE,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/14.1d6198.0 Mobile/57T887 Safari/535.2","Traceback (most recent call last):
  File ""/app/order-history.py"", line 424, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1739,Failed to load checkout page,503,2024-08-28 07:20:41.101284,8,174.28.145.224,https://www.apparentintelligence.com/checkout,PUT,Mozilla/5.0 (Android 4.0.4; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 160, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
1740,Failed to add item to wishlist,500,2024-08-28 11:02:43.101284,42,212.89.72.188,https://www.apparentintelligence.com/wishlist,PUT,Opera/9.50.(X11; Linux i686; ja-JP) Presto/2.9.170 Version/12.00,"Traceback (most recent call last):
  File ""/app/login.py"", line 77, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1741,User authentication failed,401,2024-08-28 17:31:47.101284,159,220.136.21.127,https://www.apparentintelligence.com/account,PUT,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/45.0.828.0 Safari/533.1","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 472, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
1742,Cart update failed,400,2024-08-28 19:06:27.101284,166,203.6.138.137,https://www.apparentintelligence.com/cart,GET,Opera/8.39.(X11; Linux i686; bho-IN) Presto/2.9.173 Version/10.00,"Traceback (most recent call last):
  File ""/app/cart.py"", line 311, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1743,User authentication failed,401,2024-08-28 19:25:39.101284,156,217.207.22.122,https://www.apparentintelligence.com/account,GET,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.37.5 (KHTML, like Gecko) Version/5.0 Safari/535.37.5","Traceback (most recent call last):
  File ""/app/account.py"", line 113, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1744,Cart update failed,400,2024-08-29 02:51:08.101284,44,193.99.22.176,https://www.apparentintelligence.com/cart,POST,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.7.7 (KHTML, like Gecko) Version/5.1 Safari/534.7.7","Traceback (most recent call last):
  File ""/app/login.py"", line 443, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
1745,Order placement timeout,504,2024-08-29 07:13:43.101284,151,201.20.243.8,https://www.apparentintelligence.com/checkout,DELETE,Opera/9.97.(X11; Linux i686; kw-GB) Presto/2.9.172 Version/12.00,"Traceback (most recent call last):
  File ""/app/account.py"", line 297, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1746,User authentication failed,401,2024-08-29 12:01:47.101284,19,123.162.135.235,https://www.apparentintelligence.com/account,PUT,Mozilla/5.0 (Android 4.0.2; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0,"Traceback (most recent call last):
  File ""/app/account.py"", line 60, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1747,Cart update failed,400,2024-08-30 03:56:33.101284,140,200.162.107.40,https://www.apparentintelligence.com/cart,PUT,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_2; rv:1.9.6.20) Gecko/2022-05-18 03:52:53 Firefox/14.0,"Traceback (most recent call last):
  File ""/app/login.py"", line 300, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1748,Failed to load order history,500,2024-08-30 07:16:40.101284,80,175.201.226.80,https://www.apparentintelligence.com/order-history,POST,Opera/9.34.(Windows NT 5.2; lzh-TW) Presto/2.9.176 Version/12.00,"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 429, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
1749,Cart update failed,400,2024-08-30 08:36:55.101284,60,135.206.69.70,https://www.apparentintelligence.com/cart,DELETE,Mozilla/5.0 (Android 1.6; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,"Traceback (most recent call last):
  File ""/app/product-listing.py"", line 65, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1750,Cart update failed,400,2024-08-30 17:00:41.101284,39,15.106.243.85,https://www.apparentintelligence.com/cart,PUT,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.47.3 (KHTML, like Gecko) Version/4.1 Safari/533.47.3","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 264, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1751,Failed to load checkout page,503,2024-08-31 03:32:36.101284,139,97.196.150.49,https://www.apparentintelligence.com/checkout,POST,Opera/8.69.(X11; Linux x86_64; nso-ZA) Presto/2.9.164 Version/11.00,"Traceback (most recent call last):
  File ""/app/order-history.py"", line 29, in <module>
    raise Exception('User session expired')
Exception: User session expired"
1752,User session expired,401,2024-08-31 04:40:26.101284,102,92.137.23.49,https://www.apparentintelligence.com/login,DELETE,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.864.0 Safari/535.0","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 394, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
1753,Failed to load product details,500,2024-08-31 13:33:36.101284,61,55.137.219.86,https://www.apparentintelligence.com/product-listing,GET,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/36.0.833.0 Safari/531.2","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 26, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
1754,Order placement timeout,504,2024-08-31 19:54:48.101284,65,181.42.73.248,https://www.apparentintelligence.com/checkout,DELETE,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.27.3 (KHTML, like Gecko) Version/4.0 Safari/533.27.3","Traceback (most recent call last):
  File ""/app/product-listing.py"", line 251, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
1755,User authentication failed,401,2024-09-01 03:22:15.101284,58,47.46.51.230,https://www.apparentintelligence.com/account,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/61.0.863.0 Safari/536.0","Traceback (most recent call last):
  File ""/app/order-history.py"", line 472, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1756,User authentication failed,401,2024-09-01 12:43:01.101284,197,158.93.251.246,https://www.apparentintelligence.com/account,POST,Mozilla/5.0 (Android 4.0.2; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,"Traceback (most recent call last):
  File ""/app/login.py"", line 474, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
1757,Search query failed,500,2024-09-01 12:46:02.101284,77,194.83.97.225,https://www.apparentintelligence.com/search,PUT,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.8.7 (KHTML, like Gecko) Version/5.1 Safari/534.8.7","Traceback (most recent call last):
  File ""/app/checkout.py"", line 267, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1758,Failed to load product details,500,2024-09-02 00:06:10.101284,189,182.197.58.255,https://www.apparentintelligence.com/product-listing,GET,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7; rv:1.9.3.20) Gecko/2011-03-02 16:09:31 Firefox/7.0,"Traceback (most recent call last):
  File ""/app/order-history.py"", line 425, in <module>
    raise Exception('User session expired')
Exception: User session expired"
1759,User authentication failed,401,2024-09-02 04:14:40.101284,189,183.174.33.77,https://www.apparentintelligence.com/login,GET,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.1),"Traceback (most recent call last):
  File ""/app/checkout.py"", line 37, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
1760,Failed to load order history,500,2024-09-02 12:42:02.101284,164,209.20.163.233,https://www.apparentintelligence.com/order-history,POST,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.1),"Traceback (most recent call last):
  File ""/app/cart.py"", line 424, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1761,Cart update failed,400,2024-09-02 13:58:48.101284,146,202.100.175.92,https://www.apparentintelligence.com/cart,POST,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/24.0.882.0 Safari/535.2","Traceback (most recent call last):
  File ""/app/cart.py"", line 281, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1762,Failed to load order history,500,2024-09-02 19:03:31.101284,128,213.45.155.9,https://www.apparentintelligence.com/order-history,DELETE,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/57.0.856.0 Mobile/93C583 Safari/532.2","Traceback (most recent call last):
  File ""/app/account.py"", line 82, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1763,Search query failed,500,2024-09-02 21:42:56.101284,168,194.89.105.219,https://www.apparentintelligence.com/search,POST,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ko-KR) AppleWebKit/535.45.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6535.45.4","Traceback (most recent call last):
  File ""/app/cart.py"", line 89, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1764,Failed to load product details,500,2024-09-03 08:39:49.101284,154,126.121.119.240,https://www.apparentintelligence.com/product-listing,DELETE,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.1),"Traceback (most recent call last):
  File ""/app/search.py"", line 106, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1765,User authentication failed,401,2024-09-03 11:50:21.101284,101,152.110.148.214,https://www.apparentintelligence.com/account,DELETE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6 rv:4.0; cs-CZ) AppleWebKit/534.29.6 (KHTML, like Gecko) Version/4.0.1 Safari/534.29.6","Traceback (most recent call last):
  File ""/app/product-detail.py"", line 234, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
1766,Failed to load order history,500,2024-09-03 12:35:45.101284,100,199.23.211.63,https://www.apparentintelligence.com/order-history,POST,Opera/9.79.(Windows 95; uz-UZ) Presto/2.9.189 Version/11.00,"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 220, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1767,Failed to add item to wishlist,500,2024-09-03 13:59:07.101284,54,214.199.53.99,https://www.apparentintelligence.com/wishlist,GET,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.32.2 (KHTML, like Gecko) Version/4.0 Safari/532.32.2","Traceback (most recent call last):
  File ""/app/product-detail.py"", line 34, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1768,Item not available in stock,404,2024-09-03 16:34:41.101284,124,206.148.56.35,https://www.apparentintelligence.com/product-detail,PUT,"Mozilla/5.0 (Windows 98) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/62.0.879.0 Safari/533.0","Traceback (most recent call last):
  File ""/app/account.py"", line 201, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
1769,Failed to add item to wishlist,500,2024-09-04 00:07:10.101284,161,191.209.90.219,https://www.apparentintelligence.com/wishlist,POST,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),"Traceback (most recent call last):
  File ""/app/checkout.py"", line 302, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
1770,Item not available in stock,404,2024-09-04 01:09:48.101284,181,147.249.23.70,https://www.apparentintelligence.com/product-detail,POST,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/52.0.862.0 Safari/534.2","Traceback (most recent call last):
  File ""/app/search.py"", line 272, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1771,Failed to add item to wishlist,500,2024-09-04 04:06:27.101284,23,165.229.62.96,https://www.apparentintelligence.com/wishlist,DELETE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/45.0.866.0 Safari/532.0","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 481, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
1772,User session expired,401,2024-09-04 08:58:24.101284,192,74.97.241.244,https://www.apparentintelligence.com/login,PUT,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.1),"Traceback (most recent call last):
  File ""/app/account.py"", line 464, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
1773,User session expired,401,2024-09-04 13:11:15.101284,9,186.139.66.175,https://www.apparentintelligence.com/login,POST,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.1),"Traceback (most recent call last):
  File ""/app/checkout.py"", line 105, in <module>
    raise Exception('User session expired')
Exception: User session expired"
1774,Payment gateway timeout,504,2024-09-04 16:01:45.101284,176,13.21.222.176,https://www.apparentintelligence.com/checkout,GET,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.0),"Traceback (most recent call last):
  File ""/app/checkout.py"", line 25, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1775,Failed to load product details,500,2024-09-05 03:40:25.101284,66,152.234.136.208,https://www.apparentintelligence.com/product-listing,PUT,Opera/9.35.(X11; Linux i686; ro-RO) Presto/2.9.162 Version/12.00,"Traceback (most recent call last):
  File ""/app/checkout.py"", line 391, in <module>
    raise Exception('User session expired')
Exception: User session expired"
1776,Search query failed,500,2024-09-05 04:41:07.101284,171,179.236.34.82,https://www.apparentintelligence.com/search,DELETE,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),"Traceback (most recent call last):
  File ""/app/product-listing.py"", line 154, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1777,Failed to add item to wishlist,500,2024-09-05 06:17:32.101284,179,129.224.37.41,https://www.apparentintelligence.com/wishlist,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2; rv:1.9.6.20) Gecko/2012-12-16 14:07:53 Firefox/3.8,"Traceback (most recent call last):
  File ""/app/order-history.py"", line 342, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1778,Item not available in stock,404,2024-09-05 06:41:24.101284,116,192.88.220.151,https://www.apparentintelligence.com/product-detail,POST,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2011-05-17 12:17:21 Firefox/10.0,"Traceback (most recent call last):
  File ""/app/product-listing.py"", line 247, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1779,Cart update failed,400,2024-09-05 11:26:56.101284,139,158.41.6.130,https://www.apparentintelligence.com/cart,POST,Opera/8.27.(X11; Linux x86_64; szl-PL) Presto/2.9.174 Version/11.00,"Traceback (most recent call last):
  File ""/app/cart.py"", line 375, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
1780,Failed to add item to wishlist,500,2024-09-05 14:02:56.101284,105,42.101.90.163,https://www.apparentintelligence.com/wishlist,GET,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/58.0.813.0 Mobile/18B375 Safari/536.2","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 205, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1781,Cart update failed,400,2024-09-05 15:39:51.101284,175,196.181.66.127,https://www.apparentintelligence.com/cart,POST,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.1),"Traceback (most recent call last):
  File ""/app/search.py"", line 333, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
1782,Item not available in stock,404,2024-09-05 17:13:23.101284,5,6.63.163.225,https://www.apparentintelligence.com/product-detail,DELETE,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.0),"Traceback (most recent call last):
  File ""/app/account.py"", line 413, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1783,Cart update failed,400,2024-09-05 22:29:08.101284,56,197.188.124.134,https://www.apparentintelligence.com/cart,POST,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.1),"Traceback (most recent call last):
  File ""/app/order-history.py"", line 335, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1784,Failed to add item to wishlist,500,2024-09-06 00:36:44.101284,141,114.94.208.236,https://www.apparentintelligence.com/wishlist,PUT,Opera/8.40.(X11; Linux i686; lt-LT) Presto/2.9.170 Version/10.00,"Traceback (most recent call last):
  File ""/app/checkout.py"", line 303, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1785,Failed to add item to wishlist,500,2024-09-06 01:59:48.101284,128,205.175.5.76,https://www.apparentintelligence.com/wishlist,DELETE,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.37.2 (KHTML, like Gecko) Version/5.0.5 Safari/532.37.2","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 459, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1786,Failed to load checkout page,503,2024-09-06 05:51:16.101284,172,22.8.184.6,https://www.apparentintelligence.com/checkout,PUT,Opera/8.20.(X11; Linux i686; nhn-MX) Presto/2.9.183 Version/11.00,"Traceback (most recent call last):
  File ""/app/checkout.py"", line 500, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
1787,Cart update failed,400,2024-09-06 07:46:38.101284,98,175.169.79.3,https://www.apparentintelligence.com/cart,GET,"Mozilla/5.0 (Linux; Android 1.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/43.0.818.0 Safari/531.0","Traceback (most recent call last):
  File ""/app/search.py"", line 290, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
